id,prompt,answer,family,subfamily,answer_type,parse_ok,parse_confidence,num_examples,query_raw,group_signature,hard_score,risk_bin,prompt_len_chars,prompt_len_words,answer_len,contains_right_brace,contains_backslash,contains_backtick,is_public_test_overlap,special_chars,query_value_float,estimated_g,estimated_ratio,roman_query_value,bit_query_binary,fit_family,query_hamming_bin,g_bin,answer_decimal_style,ratio_bin,query_bin,near_round_boundary,answer_word_count,token_len_signature,char_overlap_bin,rare_token_flag,unique_char_ratio,token_length_pattern_rare,query_charset_rarity,boxed_safe,template_main,template_main_label,template_subtype,teacher_solver_candidate,auto_solver_predicted_answer,auto_solver_match,verified_trace_ready,example_consistency_ok,selection_tier,audit_priority_score,audit_reasons,analysis_notes,family_analysis_json,suspect_label,bit_simple_family,bit_candidate_signature,bit_independent_unique,bit_bijection_unique,bit_bijection_solution_count,bit_boolean2_unique,bit_boolean3_unique,bit_affine_unique,bit_byte_transform_unique,bit_no_candidate_positions,bit_multi_candidate_positions,bit_byte_transform_names,bit_hybrid_consensus_ready,bit_hybrid_consensus_varset,bit_hybrid_consensus_match_count,bit_hybrid_consensus_prediction_count,bit_structured_formula_name,bit_structured_formula_prediction,bit_structured_formula_matches_gold,bit_structured_formula_match_count,bit_structured_formula_prediction_count,bit_structured_formula_safe_support,bit_structured_formula_safe,text_wordmap_predicted_answer,text_unknown_char_count,text_unknown_chars,text_answer_completion_new_pair_count,text_answer_completion_pairs,symbol_query_operator,symbol_same_operator_example_count,symbol_numeric_formula_name,symbol_numeric_candidate_prediction_count,glyph_multiset_possible,glyph_order_acyclic
16699d43,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
33@37 = 71
67}12 = 6712
45+21 = 24
Now, determine the result for: 67+57",10,symbol_equation,equation_transduction,numeric,True,0.94,3,67+57,atypenumeric__alen2__risksafe,3.0,risk_mid,182,33,2,True,False,False,False,"'+,.:=@}",,,,,,,unknown,,0,unknown,,False,1,2,low,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,10,True,False,True,answer_only_keep,5.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 3, ""format_name"": ""string_template"", ""formula_name"": ""abs_diff_2d"", ""low_shot"": true, ""query_operator"": ""+"", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,+,1,abs_diff_2d,1,False,False
74b9b0ec,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
17$24 = 1724
64^02 = 029
26[97 = 71
Now, determine the result for: 22[38",16,symbol_equation,equation_transduction,numeric,True,0.94,3,22[38,atypenumeric__alen2__risksafe,1.0,risk_low,183,33,2,False,False,False,False,"$',.:=[^",,,,,,,unknown,,0,unknown,,False,1,2,low,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,16,True,False,True,answer_only_keep,3.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 3, ""format_name"": ""string_template"", ""formula_name"": ""abs_diff_2d"", ""low_shot"": true, ""query_operator"": ""["", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,[,1,abs_diff_2d,1,False,False
86cda2ec,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
12-75 = 63
73*21 = 444
88+31 = 201
Now, determine the result for: 26-39",13,symbol_equation,equation_transduction,numeric,True,0.94,3,26-39,atypenumeric__alen2__risksafe,1.0,risk_low,182,33,2,False,False,False,False,"'*+,-.:=",,,,,,,unknown,,0,unknown,,False,1,2,low,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,13,True,False,True,answer_only_keep,3.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 3, ""format_name"": ""string_template"", ""formula_name"": ""abs_diff_2d"", ""low_shot"": true, ""query_operator"": ""-"", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,-,1,abs_diff_2d,1,False,False
9cb03277,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
46*79 = 9026
74*92 = 4631
55`84 = 301
57!58 = 01
01*42 = 142
Now, determine the result for: 52!78",26,symbol_equation,equation_transduction,numeric,True,0.94,5,52!78,atypenumeric__alen2__risksafe,2.0,risk_mid,208,39,2,False,False,True,False,"!'*,.:=`",,,,,,,unknown,,0,unknown,,False,1,2,low,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,26,True,False,True,answer_only_keep,4.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 5, ""format_name"": ""string_template"", ""formula_name"": ""abs_diff_2d"", ""low_shot"": true, ""query_operator"": ""!"", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,!,1,abs_diff_2d,1,False,False
9d4ae6b8,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
18)69 = 1869
96|81 = 177
80-13 = 67
Now, determine the result for: 51-35",16,symbol_equation,equation_transduction,numeric,True,0.94,3,51-35,atypenumeric__alen2__risksafe,1.0,risk_low,183,33,2,False,False,False,False,"'),-.:=|",,,,,,,unknown,,0,unknown,,False,1,2,mid,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,16,True,False,True,answer_only_keep,3.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 3, ""format_name"": ""string_template"", ""formula_name"": ""abs_diff_2d"", ""low_shot"": true, ""query_operator"": ""-"", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,-,1,abs_diff_2d,1,False,False
bad6f95d,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
86+60 = 5160
42-69 = 27
26$56 = 83
77+35 = 2695
79+27 = 2133
Now, determine the result for: 54-95",41,symbol_equation,equation_transduction,numeric,True,0.94,5,54-95,atypenumeric__alen2__risksafe,2.0,risk_mid,208,39,2,False,False,False,False,"$'+,-.:=",,,,,,,unknown,,0,unknown,,False,1,2,mid,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,41,True,False,True,answer_only_keep,4.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 5, ""format_name"": ""string_template"", ""formula_name"": ""abs_diff_2d"", ""low_shot"": true, ""query_operator"": ""-"", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,-,1,abs_diff_2d,1,False,False
e518256e,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
60[58 = 3480
89""28 = 61
36%68 = 105
Now, determine the result for: 94""10",84,symbol_equation,equation_transduction,numeric,True,0.94,3,"94""10",atypenumeric__alen2__risksafe,1.0,risk_low,183,33,2,False,False,False,False,"""%',.:=[",,,,,,,unknown,,0,unknown,,False,1,2,low,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,84,True,False,True,answer_only_keep,3.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 3, ""format_name"": ""string_template"", ""formula_name"": ""abs_diff_2d"", ""low_shot"": true, ""query_operator"": ""\"""", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,"""",1,abs_diff_2d,1,False,False
e836fb20,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
73+73 = 47
65*51 = 148
97*61 = 5621
58-04 = 54
Now, determine the result for: 89-21",68,symbol_equation,equation_transduction,numeric,True,0.94,4,89-21,atypenumeric__alen2__risksafe,1.0,risk_low,194,36,2,False,False,False,False,"'*+,-.:=",,,,,,,unknown,,0,unknown,,False,1,2,low,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,68,True,False,True,answer_only_keep,3.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 4, ""format_name"": ""string_template"", ""formula_name"": ""abs_diff_2d"", ""low_shot"": true, ""query_operator"": ""-"", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,-,1,abs_diff_2d,1,False,False
13892a7c,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
21+39 = 3921
77+07 = 0777
36+29 = 2936
31*42 = 213
63-46 = -82
Now, determine the result for: 61-47",-85,symbol_equation,equation_transduction,numeric,True,0.94,5,61-47,atypenumeric__alen3__risksafe,2.0,risk_low,210,39,3,False,False,False,False,"'*+,-.:=",,,,,,,unknown,,0,unknown,,False,1,3,low,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,-85,True,False,True,answer_only_keep,4.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 5, ""format_name"": ""prefix_abs_zpad2"", ""formula_name"": ""comp99_abs_diff_2d"", ""low_shot"": true, ""query_operator"": ""-"", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,-,1,comp99_abs_diff_2d,1,False,False
1bc85bd9,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
58-85 = 72
88*95 = 9588
19*31 = 3119
Now, determine the result for: 16-22",93,symbol_equation,equation_transduction,numeric,True,0.94,3,16-22,atypenumeric__alen2__risksafe,1.0,risk_low,184,33,2,False,False,False,False,"'*,-.:=",,,,,,,unknown,,0,unknown,,False,1,2,low,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,93,True,False,True,answer_only_keep,3.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 3, ""format_name"": ""zpad2"", ""formula_name"": ""comp99_abs_diff_2d"", ""low_shot"": true, ""query_operator"": ""-"", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,-,1,comp99_abs_diff_2d,1,False,False
3a8a4ebc,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
26#12 = 2031
56'19 = '62
47#67 = 4265
Now, determine the result for: 74'29",'54,symbol_equation,equation_transduction,symbolic,True,0.94,3,74'29,atypesymbolic__alen3__risksafe,1.0,risk_low,185,33,3,False,False,False,False,"#',.:=",,,,,,,unknown,,0,unknown,,False,1,3,mid,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,'54,True,False,True,answer_only_keep,3.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 3, ""format_name"": ""prefix_abs_zpad2"", ""formula_name"": ""comp99_abs_diff_2d"", ""low_shot"": true, ""query_operator"": ""'"", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,',1,comp99_abs_diff_2d,1,False,False
